cbsa_code,metric,period,value
10980,vacancy_rate,2024,0.171134
11020,commute_minutes,2014,19.16331
11020,commute_minutes,2019,20.448034
11020,commute_minutes,2024,20.492346
11020,gross_rent,2014,630.0
11020,gross_rent,2019,722.0
11020,gross_rent,2024,885.0
11020,labor_force_rate,2014,0.597708
11020,labor_force_rate,2019,0.587288
11020,labor_force_rate,2024,0.584987
11020,poverty_rate,2014,0.142406
11020,poverty_rate,2019,0.146651
11020,poverty_rate,2024,0.120374
11020,rent_burden,2014,0.467549
11020,rent_burden,2019,0.49622
11020,rent_burden,2024,0.463831
11020,vacancy_rate,2014,0.093629
11020,vacancy_rate,2019,0.083047
11020,vacancy_rate,2024,0.09558
11060,commute_minutes,2014,14.436608
11060,commute_minutes,2019,15.205671
11060,commute_minutes,2024,13.066419
11060,gross_rent,2014,685.0
11060,gross_rent,2019,737.0
11060,gross_rent,2024,842.0
11060,labor_force_rate,2014,0.654268
11060,labor_force_rate,2019,0.640389
11060,labor_force_rate,2024,0.652619
11060,poverty_rate,2014,0.160211
11060,poverty_rate,2019,0.172805
11060,poverty_rate,2024,0.161555
11060,rent_burden,2014,0.422797
11060,rent_burden,2019,0.397991
11060,rent_burden,2024,0.364894
11060,vacancy_rate,2014,0.140344
11060,vacancy_rate,2019,0.194289
11060,vacancy_rate,2024,0.190275
11100,commute_minutes,2014,18.94685
11100,commute_minutes,2019,19.39923
11100,commute_minutes,2024,20.520816
11100,gross_rent,2014,749.0
11100,gross_rent,2019,853.0
11100,gross_rent,2024,1086.0
11100,labor_force_rate,2014,0.656073
11100,labor_force_rate,2019,0.647438
11100,labor_force_rate,2024,0.633828
11100,poverty_rate,2014,0.161097
11100,poverty_rate,2019,0.137744
11100,poverty_rate,2024,0.143541
11100,rent_burden,2014,0.475309
11100,rent_burden,2019,0.462411
11100,rent_burden,2024,0.466736
11100,vacancy_rate,2014,0.091742
11100,vacancy_rate,2019,0.10799
11100,vacancy_rate,2024,0.10799
11140,commute_minutes,2014,21.280049
11140,commute_minutes,2019,20.421395
11140,commute_minutes,2024,21.068905
11140,gross_rent,2014,611.0
11140,gross_rent,2019,731.0
11140,gross_rent,2024,854.0
11140,labor_force_rate,2014,0.567156
11140,labor_force_rate,2019,0.550751
11140,labor_force_rate,2024,0.571086
