NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Yankton, SD Micro Area",644,122,141,182,476,3289,249,665,10110,167520,10767,2372,21333,11872,18458,49460,,msa,49460,,2019
"Yauco, PR Metro Area",390,222,206,438,607,7876,5253,13939,43817,500790,20806,49367,90295,28015,74322,49500,,msa,49500,,2019
"York-Hanover, PA Metro Area",957,4100,3082,3697,9035,43312,2693,11714,184135,5806405,212281,41925,435951,235326,358518,49620,,msa,49620,,2019
"Youngstown-Warren-Boardman, OH-PA Metro Area",681,5809,4140,5641,14264,68772,6385,28877,259310,5106360,227330,87462,523965,257411,446374,49660,,msa,49660,,2019
"Yuba City, CA Metro Area",1019,2725,1840,2473,4949,24203,1547,3991,62981,1884830,65878,26259,169675,76902,131026,49700,,msa,49700,,2019
"Yuma, AZ Metro Area",839,1669,1778,1484,4890,24050,2263,19527,92625,1564650,76189,39608,203812,88216,161991,49740,,msa,49740,,2019
"Zanesville, OH Micro Area",703,726,580,766,2772,10506,871,4062,37940,884155,36891,13396,83515,40867,68863,49780,,msa,49780,,2019
"Zapata, TX Micro Area",520,91,42,174,284,1137,243,1951,6454,100540,4706,4888,14149,5828,10027,49820,,msa,49820,,2019
"Opelousas, LA Micro Area",652,556,548,777,1913,9677,2218,6440,36925,818365,29468,21355,81523,33356,63407,36660,,msa,36660,,2019
"Orangeburg, SC Micro Area",687,863,651,674,2083,10803,2692,9737,42797,949750,32673,20037,84762,38601,70596,36700,,msa,36700,,2019
"Orlando-Kissimmee-Sanford, FL Metro Area",1210,31089,23206,37300,87420,341246,18912,159772,1032603,33034640,1137435,336907,2464619,1296560,2019337,36740,,msa,36740,,2019
"Fort Dodge, IA Micro Area",642,310,143,345,980,4898,418,1716,17022,262895,15769,4629,33714,17500,29811,22700,,msa,22700,,2019
"Fort Collins, CO Metro Area",1297,4148,3480,4781,13219,47903,2246,11208,148229,3855800,164257,38822,335018,191618,284223,22660,,msa,22660,,2019
"Boston, MA Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1534,30947,20477,24323,78880,324560,17837,60265,822869,33718560,1016238,217327,1939800,1147356,1665924,14460,14454,division,14454,14460,2019
"Cambridge-Newton-Framingham, MA Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1478,31396,19536,26972,73916,332894,16794,50949,949535,37344820,1202170,194405,2313032,1354898,1955987,14460,15764,division,15764,14460,2019
"Rockingham County-Strafford County, NH Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1174,4236,2103,3817,8781,43581,2045,16025,186052,6557795,223954,25417,423176,255319,361863,14460,40484,division,40484,14460,2019
"Chicago-Naperville-Evanston, IL Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1145,80902,60281,83750,240286,1012612,59929,260413,2936939,110016130,3347581,863796,7063222,3841362,5743055,16980,16984,division,16984,16980,2019
"Elgin, IL Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1114,6074,4796,5527,16650,70025,3447,12694,271202,10599720,358249,71549,750514,408097,588594,16980,20994,division,20994,16980,2019
"Gary, IN Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",891,5613,5080,5243,16829,76839,7958,31904,301258,8754545,303790,95288,689912,342984,558968,16980,23844,division,29414,16980,2019
"Lake County-Kenosha County, IL-WI Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1111,8470,5457,7246,18511,88184,4588,24286,334519,12238025,413080,74478,848257,472188,686146,16980,29404,division,29404,16980,2019
"Dallas-Plano-Irving, TX Metro Division; Dallas-Fort Worth-Arlington, TX Metro Area",1161,63635,48999,62628,142132,724765,33958,139053,1860329,66153095,2307039,567551,4847753,2617075,3763617,19100,19124,division,19124,19100,2019
"Fort Worth-Arlington-Grapevine, TX Metro Division; Dallas-Fort Worth-Arlington, TX Metro Area",1087,28785,19670,27235,62550,309201,16027,72455,904649,31188150,1114767,276160,2384507,1247702,1854539,19100,23104,division,23104,19100,2019
"Detroit-Dearborn-Livonia, MI Metro Division; Detroit-Warren-Dearborn, MI Metro Area",875,20886,15020,21016,71285,259135,24199,132820,815102,17812635,702324,387362,1736055,820038,1386924,19820,19804,division,19804,19820,2019
"Warren-Troy-Farmington Hills, MI Metro Division; Detroit-Warren-Dearborn, MI Metro Area",1010,22122,14895,21169,57439,269222,15079,69395,1090932,33957175,1209046,230996,2535813,1351282,2085391,19820,47664,division,47664,19820,2019
"Anaheim-Santa Ana-Irvine, CA Metro Division; Los Angeles-Long Beach-Anaheim, CA Metro Area",1854,43177,31558,43646,120166,442220,20388,62957,1100449,41008055,1462310,340048,3130730,1671054,2548382,31080,11244,division,11244,31080,2019
"Los Angeles-Long Beach-Glendale, CA Metro Division; Los Angeles-Long Beach-Anaheim, CA Metro Area",1460,163104,123427,177472,521881,1797279,86259,226005,3542800,144659400,4542723,1480446,9928773,5253694,8123894,31080,31084,division,31084,31080,2019
"Fort Lauderdale-Pompano Beach-Sunrise, FL Metro Division; Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",1392,25199,19424,29074,79823,261368,12616,133449,823499,25869415,898752,249553,1909208,1029786,1564316,33100,22744,division,22744,33100,2019
"Miami-Miami Beach-Kendall, FL Metro Division; Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",1328,38877,32399,46425,143455,431440,26506,140822,1024194,39943765,1219626,455005,2661642,1385300,2209841,33100,33124,division,33124,33100,2019
"West Palm Beach-Boca Raton-Boynton Beach, FL Metro Division; Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",1398,15261,12797,17752,50578,172484,9752,132315,686410,16261015,624986,175742,1444645,727184,1216589,33100,48424,division,48424,33100,2019
"Nassau County-Suffolk County, NY Metro Division; New York-Newark-Jersey City, NY-NJ-PA Metro Area",1755,15775,9889,15847,54548,181464,13503,112254,1048532,46977155,1358624,174424,2793611,1501909,2306035,35620,35004,division,35004,35620,2019
"Newark, NJ-PA Metro Division; New York-Newark-Jersey City, NY-NJ-PA Metro Area",1267,26526,19531,27981,78768,307066,14276,84018,864527,34205755,1013438,215438,2125501,1160710,1734521,35620,35084,division,35084,35620,2019
"New Brunswick-Lakewood, NJ Metro Division; New York-Newark-Jersey City, NY-NJ-PA Metro Area",1459,19011,14432,20805,62030,239743,14595,108439,973159,36178340,1076831,186642,2328127,1222148,1908033,35620,35154,division,29484,35620,2019
"New York-Jersey City-White Plains, NY-NJ Metro Division; New York-Newark-Jersey City, NY-NJ-PA Metro Area",1442,234151,162914,218237,711831,2679893,136188,415530,4831024,213737130,5456328,1858553,11719187,6212810,9650989,35620,35614,division,35614,35620,2019
"Camden, NJ Metro Division; Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1186,11531,7547,10656,31938,123903,6655,40295,498977,17554250,590434,109198,1220948,667833,1002576,37980,15804,division,15804,37980,2019
"Montgomery County-Bucks County-Chester County, PA Metro Division; Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1283,15177,11402,14476,44275,191986,9382,39325,785341,28127155,950943,116412,1927492,1085027,1595180,37980,33874,division,33874,37980,2019
"Philadelphia, PA Metro Division; Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1050,27953,19862,26814,96581,347160,26382,101779,910373,29778800,915745,428083,2079196,1069729,1723224,37980,37964,division,37964,37980,2019
"Wilmington, DE-MD-NJ Metro Division; Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1148,6880,4645,6972,19156,82989,5261,26692,293512,8986450,335879,78899,701924,379631,583054,37980,48864,division,48864,37980,2019
"Oakland-Berkeley-Livermore, CA Metro Division; San Francisco-Oakland-Berkeley, CA Metro Area",1805,35202,26811,36200,96462,402811,17251,49869,1021815,44774465,1239764,260176,2763168,1497016,2260966,41860,36084,division,36084,41860,2019
"San Francisco-San Mateo-Redwood City, CA Metro Division; San Francisco-Oakland-Berkeley, CA Metro Area",2064,24982,16461,23002,64004,331115,13075,49688,675585,27462570,863334,140115,1622585,977876,1395012,41860,41884,division,41884,41860,2019
"San Rafael, CA Metro Division; San Francisco-Oakland-Berkeley, CA Metro Area",2069,3343,2529,3367,9374,38317,2115,7652,113084,3658395,112231,18349,253869,135924,213264,41860,42034,division,42034,41860,2019
"Seattle-Bellevue-Kent, WA Metro Division; Seattle-Tacoma-Bellevue, WA Metro Area",1568,44462,30946,38832,96908,476422,18023,69747,1245598,45405130,1484065,252642,2952731,1691940,2432301,42660,42644,division,42644,42660,2019
"Tacoma-Lakewood, WA Metro Division; Seattle-Tacoma-Bellevue, WA Metro Area",1250,11220,8442,11737,27186,122460,6700,23726,347022,13001370,396568,89714,859999,449589,692911,42660,45104,division,45104,42660,2019
"Frederick-Gaithersburg-Rockville, MD Metro Division; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1723,13792,9849,13177,36028,151230,6081,23212,486688,22379430,641842,87547,1280920,731293,1026368,47900,23224,division,23224,47900,2019
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1681,58688,43994,52528,136816,656442,29940,121058,1874579,86537815,2469588,387520,4808623,2796638,3897749,47900,47894,division,47894,47900,2019
